fecha;provincia;casos_confirmados;nuevos_positivos;altas;fallecimientos;codigo_ine;Posicion
20/12/2020;Burgos;24066;38;2759;551;9059;42.383333,-3.666667
20/12/2020;Palencia;9535;32;1137;246;34120;42.432128,-4.520647
20/12/2020;Salamanca;18571;14;2711;624;37274;40.833333,-6.0
20/12/2020;Soria;5800;7;736;175;42173;41.666667,-2.666667
20/12/2020;Zamora;8685;5;1353;321;49275;41.75,-6.0
20/12/2020;Çvila;7211;4;1178;245;5019;40.616092,-4.929031
20/12/2020;LeÇün;22100;44;3461;836;24089;42.666667,-6.0
20/12/2020;Valladolid;30933;24;4636;803;47186;41.583333,-4.666667
20/12/2020;Segovia;8232;20;1206;262;40004;41.166667,-4.0
19/12/2020;Çvila;7207;18;1177;244;5019;40.616092,-4.929031
19/12/2020;Burgos;24028;74;2753;549;9059;42.383333,-3.666667
19/12/2020;Palencia;9503;60;1136;245;34120;42.432128,-4.520647
19/12/2020;Zamora;8680;15;1351;320;49275;41.75,-6.0
19/12/2020;LeÇün;22056;80;3458;835;24089;42.666667,-6.0
19/12/2020;Salamanca;18557;8;2709;622;37274;40.833333,-6.0
19/12/2020;Segovia;8212;15;1206;262;40004;41.166667,-4.0
19/12/2020;Soria;5793;1;736;175;42173;41.666667,-2.666667
19/12/2020;Valladolid;30909;51;4632;803;47186;41.583333,-4.666667
18/12/2020;LeÇün;21975;76;3447;834;24089;42.666667,-6.0
18/12/2020;Salamanca;18549;24;2702;621;37274;40.833333,-6.0
18/12/2020;Palencia;9443;47;1120;245;34120;42.432128,-4.520647
18/12/2020;Segovia;8197;13;1203;262;40004;41.166667,-4.0
18/12/2020;Çvila;7189;12;1172;243;5019;40.616092,-4.929031
18/12/2020;Burgos;23953;55;2731;546;9059;42.383333,-3.666667
18/12/2020;Soria;5792;9;734;174;42173;41.666667,-2.666667
18/12/2020;Valladolid;30858;33;4607;800;47186;41.583333,-4.666667
18/12/2020;Zamora;8665;20;1334;315;49275;41.75,-6.0
17/12/2020;Çvila;7177;16;1172;243;5019;40.616092,-4.929031
17/12/2020;LeÇün;21899;72;3437;832;24089;42.666667,-6.0
17/12/2020;Salamanca;18525;54;2696;620;37274;40.833333,-6.0
17/12/2020;Segovia;8184;24;1201;262;40004;41.166667,-4.0
17/12/2020;Zamora;8645;30;1328;313;49275;41.75,-6.0
17/12/2020;Burgos;23898;80;2715;544;9059;42.383333,-3.666667
17/12/2020;Palencia;9396;79;1112;243;34120;42.432128,-4.520647
17/12/2020;Soria;5783;7;732;173;42173;41.666667,-2.666667
17/12/2020;Valladolid;30825;47;4587;797;47186;41.583333,-4.666667
16/12/2020;Salamanca;18471;78;2683;619;37274;40.833333,-6.0
16/12/2020;Zamora;8615;64;1322;312;49275;41.75,-6.0
16/12/2020;Çvila;7161;15;1168;243;5019;40.616092,-4.929031
16/12/2020;Valladolid;30778;100;4576;793;47186;41.583333,-4.666667
16/12/2020;Burgos;23818;90;2694;541;9059;42.383333,-3.666667
16/12/2020;LeÇün;21827;76;3421;829;24089;42.666667,-6.0
16/12/2020;Palencia;9317;57;1099;239;34120;42.432128,-4.520647
16/12/2020;Segovia;8160;14;1199;262;40004;41.166667,-4.0
16/12/2020;Soria;5776;8;731;173;42173;41.666667,-2.666667
15/12/2020;Çvila;7146;14;1166;242;5019;40.616092,-4.929031
15/12/2020;Burgos;23726;87;2680;539;9059;42.383333,-3.666667
15/12/2020;LeÇün;21751;63;3416;826;24089;42.666667,-6.0
15/12/2020;Salamanca;18393;73;2671;617;37274;40.833333,-6.0
15/12/2020;Soria;5768;5;729;173;42173;41.666667,-2.666667
15/12/2020;Valladolid;30677;68;4555;792;47186;41.583333,-4.666667
15/12/2020;Zamora;8551;21;1317;307;49275;41.75,-6.0
15/12/2020;Segovia;8146;17;1196;261;40004;41.166667,-4.0
15/12/2020;Palencia;9260;31;1087;237;34120;42.432128,-4.520647
14/12/2020;Burgos;23639;40;2662;535;9059;42.383333,-3.666667
14/12/2020;Segovia;8129;15;1194;261;40004;41.166667,-4.0
14/12/2020;Zamora;8530;8;1311;306;49275;41.75,-6.0
14/12/2020;Çvila;7132;3;1161;242;5019;40.616092,-4.929031
14/12/2020;LeÇün;21688;21;3411;824;24089;42.666667,-6.0
14/12/2020;Palencia;9229;19;1080;237;34120;42.432128,-4.520647
14/12/2020;Salamanca;18320;4;2665;617;37274;40.833333,-6.0
14/12/2020;Soria;5763;7;727;173;42173;41.666667,-2.666667
14/12/2020;Valladolid;30607;14;4527;789;47186;41.583333,-4.666667
13/12/2020;Çvila;7129;2;1161;242;5019;40.616092,-4.929031
13/12/2020;LeÇün;21667;50;3409;822;24089;42.666667,-6.0
13/12/2020;Palencia;9210;35;1077;234;34120;42.432128,-4.520647
13/12/2020;Segovia;8114;8;1194;260;40004;41.166667,-4.0
13/12/2020;Zamora;8522;15;1310;305;49275;41.75,-6.0
13/12/2020;Burgos;23599;53;2651;530;9059;42.383333,-3.666667
13/12/2020;Salamanca;18316;9;2664;617;37274;40.833333,-6.0
13/12/2020;Soria;5756;12;726;173;42173;41.666667,-2.666667
13/12/2020;Valladolid;30593;42;4525;787;47186;41.583333,-4.666667
12/12/2020;LeÇün;21617;51;3403;818;24089;42.666667,-6.0
12/12/2020;Salamanca;18307;23;2663;616;37274;40.833333,-6.0
12/12/2020;Segovia;8106;17;1192;259;40004;41.166667,-4.0
12/12/2020;Soria;5744;11;726;173;42173;41.666667,-2.666667
12/12/2020;Zamora;8507;44;1307;303;49275;41.75,-6.0
12/12/2020;Palencia;9175;57;1074;232;34120;42.432128,-4.520647
12/12/2020;Valladolid;30551;135;4522;787;47186;41.583333,-4.666667
12/12/2020;Çvila;7127;10;1160;241;5019;40.616092,-4.929031
12/12/2020;Burgos;23546;158;2632;525;9059;42.383333,-3.666667
11/12/2020;Palencia;9118;112;1059;229;34120;42.432128,-4.520647
11/12/2020;Soria;5732;18;720;171;42173;41.666667,-2.666667
11/12/2020;Çvila;7117;15;1153;241;5019;40.616092,-4.929031
11/12/2020;Burgos;23388;148;2600;516;9059;42.383333,-3.666667
11/12/2020;Salamanca;18284;37;2649;613;37274;40.833333,-6.0
11/12/2020;Segovia;8089;18;1190;258;40004;41.166667,-4.0
11/12/2020;LeÇün;21566;68;3382;816;24089;42.666667,-6.0
11/12/2020;Valladolid;30415;176;4503;786;47186;41.583333,-4.666667
11/12/2020;Zamora;8463;47;1300;303;49275;41.75,-6.0
10/12/2020;LeÇün;21498;68;3358;813;24089;42.666667,-6.0
10/12/2020;Valladolid;30236;121;4473;781;47186;41.583333,-4.666667
10/12/2020;Çvila;7102;22;1151;240;5019;40.616092,-4.929031
10/12/2020;Burgos;23238;133;2586;515;9059;42.383333,-3.666667
10/12/2020;Soria;5714;3;718;171;42173;41.666667,-2.666667
10/12/2020;Zamora;8416;29;1293;302;49275;41.75,-6.0
10/12/2020;Palencia;9005;44;1049;227;34120;42.432128,-4.520647
10/12/2020;Salamanca;18247;32;2641;613;37274;40.833333,-6.0
10/12/2020;Segovia;8071;23;1186;256;40004;41.166667,-4.0
09/12/2020;Çvila;7080;5;1146;240;5019;40.616092,-4.929031
09/12/2020;LeÇün;21430;19;3345;813;24089;42.666667,-6.0
09/12/2020;Palencia;8961;27;1041;225;34120;42.432128,-4.520647
09/12/2020;Burgos;23105;37;2570;510;9059;42.383333,-3.666667
09/12/2020;Salamanca;18215;2;2635;612;37274;40.833333,-6.0
09/12/2020;Segovia;8048;9;1186;256;40004;41.166667,-4.0
09/12/2020;Soria;5711;6;711;169;42173;41.666667,-2.666667
09/12/2020;Valladolid;30112;31;4456;780;47186;41.583333,-4.666667
09/12/2020;Zamora;8387;6;1282;302;49275;41.75,-6.0
08/12/2020;LeÇün;21411;22;3337;808;24089;42.666667,-6.0
08/12/2020;Segovia;8039;11;1186;255;40004;41.166667,-4.0
08/12/2020;Çvila;7075;4;1145;240;5019;40.616092,-4.929031
08/12/2020;Valladolid;30081;55;4452;778;47186;41.583333,-4.666667
08/12/2020;Burgos;23068;62;2549;504;9059;42.383333,-3.666667
08/12/2020;Palencia;8934;54;1038;223;34120;42.432128,-4.520647
08/12/2020;Salamanca;18213;14;2631;611;37274;40.833333,-6.0
08/12/2020;Soria;5705;7;708;169;42173;41.666667,-2.666667
08/12/2020;Zamora;8381;23;1280;300;49275;41.75,-6.0
07/12/2020;Çvila;7071;13;1141;240;5019;40.616092,-4.929031
07/12/2020;Burgos;23006;84;2537;500;9059;42.383333,-3.666667
07/12/2020;LeÇün;21389;50;3333;805;24089;42.666667,-6.0
07/12/2020;Palencia;8880;66;1035;220;34120;42.432128,-4.520647
07/12/2020;Segovia;8028;21;1186;255;40004;41.166667,-4.0
07/12/2020;Salamanca;18199;29;2631;611;37274;40.833333,-6.0
07/12/2020;Soria;5698;4;706;168;42173;41.666667,-2.666667
07/12/2020;Valladolid;30025;48;4446;776;47186;41.583333,-4.666667
07/12/2020;Zamora;8358;25;1278;299;49275;41.75,-6.0
06/12/2020;Çvila;7058;9;1140;239;5019;40.616092,-4.929031
06/12/2020;LeÇün;21339;65;3326;800;24089;42.666667,-6.0
06/12/2020;Salamanca;18170;25;2629;609;37274;40.833333,-6.0
06/12/2020;Valladolid;29977;60;4441;774;47186;41.583333,-4.666667
06/12/2020;Palencia;8813;48;1030;220;34120;42.432128,-4.520647
06/12/2020;Segovia;8007;2;1186;255;40004;41.166667,-4.0
06/12/2020;Zamora;8333;36;1276;297;49275;41.75,-6.0
06/12/2020;Burgos;22922;122;2530;497;9059;42.383333,-3.666667
06/12/2020;Soria;5694;2;704;168;42173;41.666667,-2.666667
05/12/2020;Palencia;8765;64;1021;214;34120;42.432128,-4.520647
05/12/2020;Salamanca;18145;52;2625;608;37274;40.833333,-6.0
05/12/2020;Segovia;8005;5;1185;254;40004;41.166667,-4.0
05/12/2020;Zamora;8297;42;1273;295;49275;41.75,-6.0
05/12/2020;Çvila;7049;17;1140;239;5019;40.616092,-4.929031
05/12/2020;Burgos;22800;158;2518;492;9059;42.383333,-3.666667
05/12/2020;LeÇün;21274;79;3318;797;24089;42.666667,-6.0
05/12/2020;Soria;5692;32;700;167;42173;41.666667,-2.666667
05/12/2020;Valladolid;29917;119;4432;770;47186;41.583333,-4.666667
04/12/2020;LeÇün;21195;56;3290;794;24089;42.666667,-6.0
04/12/2020;Segovia;8000;14;1179;253;40004;41.166667,-4.0
04/12/2020;Soria;5660;14;695;165;42173;41.666667,-2.666667
04/12/2020;Zamora;8255;36;1249;292;49275;41.75,-6.0
04/12/2020;Çvila;7032;12;1131;237;5019;40.616092,-4.929031
04/12/2020;Burgos;22640;74;2481;482;9059;42.383333,-3.666667
04/12/2020;Palencia;8701;40;1004;211;34120;42.432128,-4.520647
04/12/2020;Salamanca;18092;53;2608;607;37274;40.833333,-6.0
04/12/2020;Valladolid;29798;94;4390;769;47186;41.583333,-4.666667
03/12/2020;Palencia;8661;38;991;209;34120;42.432128,-4.520647
03/12/2020;Salamanca;18039;64;2590;604;37274;40.833333,-6.0
03/12/2020;Segovia;7986;14;1179;252;40004;41.166667,-4.0
03/12/2020;Valladolid;29703;133;4370;767;47186;41.583333,-4.666667
03/12/2020;Zamora;8219;63;1237;292;49275;41.75,-6.0
03/12/2020;Çvila;7020;30;1126;236;5019;40.616092,-4.929031
03/12/2020;Burgos;22566;104;2450;475;9059;42.383333,-3.666667
03/12/2020;LeÇün;21139;135;3276;789;24089;42.666667,-6.0
03/12/2020;Soria;5646;14;691;164;42173;41.666667,-2.666667
02/12/2020;Çvila;6990;20;1120;236;5019;40.616092,-4.929031
02/12/2020;Burgos;22462;158;2427;467;9059;42.383333,-3.666667
02/12/2020;Palencia;8623;37;983;209;34120;42.432128,-4.520647
02/12/2020;Segovia;7972;10;1179;252;40004;41.166667,-4.0
02/12/2020;Zamora;8156;39;1225;290;49275;41.75,-6.0
02/12/2020;Soria;5632;6;687;163;42173;41.666667,-2.666667
02/12/2020;Valladolid;29570;114;4344;761;47186;41.583333,-4.666667
02/12/2020;LeÇün;21003;72;3244;786;24089;42.666667,-6.0
02/12/2020;Salamanca;17975;33;2581;602;37274;40.833333,-6.0
01/12/2020;Palencia;8586;40;974;207;34120;42.432128,-4.520647
01/12/2020;Soria;5626;17;681;163;42173;41.666667,-2.666667
01/12/2020;Segovia;7962;7;1177;252;40004;41.166667,-4.0
01/12/2020;Çvila;6970;14;1118;236;5019;40.616092,-4.929031
01/12/2020;Burgos;22302;102;2407;466;9059;42.383333,-3.666667
01/12/2020;LeÇün;20930;25;3214;778;24089;42.666667,-6.0
01/12/2020;Salamanca;17942;50;2565;601;37274;40.833333,-6.0
01/12/2020;Valladolid;29455;52;4290;755;47186;41.583333,-4.666667
01/12/2020;Zamora;8117;16;1207;287;49275;41.75,-6.0
30/11/2020;Burgos;22196;51;2375;464;9059;42.383333,-3.666667
30/11/2020;LeÇün;20905;39;3186;772;24089;42.666667,-6.0
30/11/2020;Palencia;8546;63;962;204;34120;42.432128,-4.520647
30/11/2020;Salamanca;17891;21;2547;600;37274;40.833333,-6.0
30/11/2020;Soria;5609;7;677;162;42173;41.666667,-2.666667
30/11/2020;Valladolid;29401;64;4257;751;47186;41.583333,-4.666667
30/11/2020;Çvila;6956;4;1107;235;5019;40.616092,-4.929031
30/11/2020;Zamora;8101;30;1197;284;49275;41.75,-6.0
30/11/2020;Segovia;7955;17;1174;252;40004;41.166667,-4.0
29/11/2020;Palencia;8483;81;960;203;34120;42.432128,-4.520647
29/11/2020;Salamanca;17870;41;2545;598;37274;40.833333,-6.0
29/11/2020;Segovia;7938;23;1172;251;40004;41.166667,-4.0
29/11/2020;Soria;5602;8;676;161;42173;41.666667,-2.666667
29/11/2020;Valladolid;29337;114;4255;749;47186;41.583333,-4.666667
29/11/2020;Çvila;6952;8;1106;234;5019;40.616092,-4.929031
29/11/2020;LeÇün;20866;139;3182;769;24089;42.666667,-6.0
29/11/2020;Zamora;8071;42;1195;282;49275;41.75,-6.0
29/11/2020;Burgos;22145;174;2368;462;9059;42.383333,-3.666667
28/11/2020;Çvila;6944;27;1104;232;5019;40.616092,-4.929031
28/11/2020;Palencia;8402;70;956;202;34120;42.432128,-4.520647
28/11/2020;Segovia;7915;24;1171;250;40004;41.166667,-4.0
28/11/2020;Soria;5594;38;676;161;42173;41.666667,-2.666667
28/11/2020;Salamanca;17826;61;2539;594;37274;40.833333,-6.0
28/11/2020;Burgos;21970;170;2349;455;9059;42.383333,-3.666667
28/11/2020;LeÇün;20727;151;3172;762;24089;42.666667,-6.0
28/11/2020;Valladolid;29223;122;4244;745;47186;41.583333,-4.666667
28/11/2020;Zamora;8029;71;1192;279;49275;41.75,-6.0
27/11/2020;Çvila;6917;28;1102;231;5019;40.616092,-4.929031
27/11/2020;Palencia;8332;42;942;200;34120;42.432128,-4.520647
27/11/2020;Soria;5556;28;672;161;42173;41.666667,-2.666667
27/11/2020;Burgos;21797;204;2327;452;9059;42.383333,-3.666667
27/11/2020;LeÇün;20576;122;3130;757;24089;42.666667,-6.0
27/11/2020;Valladolid;29101;195;4198;743;47186;41.583333,-4.666667
27/11/2020;Zamora;7958;59;1164;275;49275;41.75,-6.0
27/11/2020;Salamanca;17765;54;2514;589;37274;40.833333,-6.0
27/11/2020;Segovia;7891;40;1168;249;40004;41.166667,-4.0
26/11/2020;Çvila;6889;20;1101;230;5019;40.616092,-4.929031
26/11/2020;Burgos;21593;157;2307;445;9059;42.383333,-3.666667
26/11/2020;Segovia;7851;26;1165;248;40004;41.166667,-4.0
26/11/2020;LeÇün;20454;125;3101;754;24089;42.666667,-6.0
26/11/2020;Palencia;8290;21;928;198;34120;42.432128,-4.520647
26/11/2020;Salamanca;17710;82;2497;588;37274;40.833333,-6.0
26/11/2020;Soria;5527;24;665;161;42173;41.666667,-2.666667
26/11/2020;Valladolid;28906;255;4165;737;47186;41.583333,-4.666667
26/11/2020;Zamora;7899;70;1147;269;49275;41.75,-6.0
25/11/2020;Palencia;8269;41;917;196;34120;42.432128,-4.520647
25/11/2020;Salamanca;17628;36;2479;586;37274;40.833333,-6.0
25/11/2020;Soria;5503;22;661;160;42173;41.666667,-2.666667
25/11/2020;Zamora;7829;41;1132;267;49275;41.75,-6.0
25/11/2020;Valladolid;28649;249;4124;735;47186;41.583333,-4.666667
25/11/2020;Çvila;6869;34;1088;228;5019;40.616092,-4.929031
25/11/2020;Burgos;21436;144;2281;438;9059;42.383333,-3.666667
25/11/2020;LeÇün;20329;83;3075;749;24089;42.666667,-6.0
25/11/2020;Segovia;7825;11;1160;248;40004;41.166667,-4.0
24/11/2020;Palencia;8228;83;909;196;34120;42.432128,-4.520647
24/11/2020;Segovia;7814;23;1158;248;40004;41.166667,-4.0
24/11/2020;Zamora;7788;17;1110;263;49275;41.75,-6.0
24/11/2020;Burgos;21288;102;2243;430;9059;42.383333,-3.666667
24/11/2020;Soria;5481;20;653;159;42173;41.666667,-2.666667
24/11/2020;Valladolid;28400;131;4073;730;47186;41.583333,-4.666667
24/11/2020;Çvila;6835;25;1080;225;5019;40.616092,-4.929031
24/11/2020;LeÇün;20245;85;3039;744;24089;42.666667,-6.0
24/11/2020;Salamanca;17591;66;2459;583;37274;40.833333,-6.0
23/11/2020;LeÇün;20157;128;3006;738;24089;42.666667,-6.0
23/11/2020;Palencia;8145;41;896;194;34120;42.432128,-4.520647
23/11/2020;Segovia;7791;13;1155;246;40004;41.166667,-4.0
23/11/2020;Soria;5461;33;648;159;42173;41.666667,-2.666667
23/11/2020;Zamora;7771;106;1097;262;49275;41.75,-6.0
23/11/2020;Çvila;6810;17;1071;222;5019;40.616092,-4.929031
23/11/2020;Burgos;21186;179;2215;425;9059;42.383333,-3.666667
23/11/2020;Salamanca;17525;50;2441;579;37274;40.833333,-6.0
23/11/2020;Valladolid;28269;82;4028;726;47186;41.583333,-4.666667
22/11/2020;Çvila;6793;15;1071;222;5019;40.616092,-4.929031
22/11/2020;Palencia;8104;50;891;192;34120;42.432128,-4.520647
22/11/2020;Salamanca;17474;79;2437;577;37274;40.833333,-6.0
22/11/2020;Burgos;21007;192;2198;419;9059;42.383333,-3.666667
22/11/2020;LeÇün;20029;142;2998;731;24089;42.666667,-6.0
22/11/2020;Segovia;7778;27;1155;246;40004;41.166667,-4.0
22/11/2020;Valladolid;28187;208;4016;718;47186;41.583333,-4.666667
22/11/2020;Soria;5428;52;647;159;42173;41.666667,-2.666667
22/11/2020;Zamora;7665;94;1092;257;49275;41.75,-6.0
21/11/2020;LeÇün;19886;221;2989;724;24089;42.666667,-6.0
21/11/2020;Zamora;7571;69;1084;254;49275;41.75,-6.0
21/11/2020;Burgos;20815;250;2179;411;9059;42.383333,-3.666667
21/11/2020;Palencia;8054;96;887;189;34120;42.432128,-4.520647
21/11/2020;Salamanca;17395;116;2434;575;37274;40.833333,-6.0
21/11/2020;Segovia;7751;17;1153;246;40004;41.166667,-4.0
21/11/2020;Valladolid;27979;281;4007;716;47186;41.583333,-4.666667
21/11/2020;Çvila;6778;29;1069;221;5019;40.616092,-4.929031
21/11/2020;Soria;5375;33;646;159;42173;41.666667,-2.666667
20/11/2020;Burgos;20564;368;2129;406;9059;42.383333,-3.666667
20/11/2020;Palencia;7958;129;874;187;34120;42.432128,-4.520647
20/11/2020;Segovia;7734;12;1148;245;40004;41.166667,-4.0
20/11/2020;Soria;5342;38;643;158;42173;41.666667,-2.666667
20/11/2020;Zamora;7502;123;1065;254;49275;41.75,-6.0
20/11/2020;Çvila;6749;41;1057;220;5019;40.616092,-4.929031
20/11/2020;Salamanca;17279;84;2407;571;37274;40.833333,-6.0
20/11/2020;Valladolid;27698;365;3940;709;47186;41.583333,-4.666667
20/11/2020;LeÇün;19664;243;2946;719;24089;42.666667,-6.0
19/11/2020;Çvila;6708;37;1047;219;5019;40.616092,-4.929031
19/11/2020;LeÇün;19421;328;2903;716;24089;42.666667,-6.0
19/11/2020;Palencia;7829;113;863;187;34120;42.432128,-4.520647
19/11/2020;Segovia;7722;26;1145;245;40004;41.166667,-4.0
19/11/2020;Soria;5304;51;637;157;42173;41.666667,-2.666667
19/11/2020;Zamora;7379;113;1054;250;49275;41.75,-6.0
19/11/2020;Valladolid;27332;649;3897;705;47186;41.583333,-4.666667
19/11/2020;Burgos;20191;393;2097;396;9059;42.383333,-3.666667
19/11/2020;Salamanca;17194;152;2384;567;37274;40.833333,-6.0
18/11/2020;Burgos;19797;184;2071;391;9059;42.383333,-3.666667
18/11/2020;Palencia;7716;66;851;185;34120;42.432128,-4.520647
18/11/2020;Çvila;6671;59;1042;218;5019;40.616092,-4.929031
18/11/2020;Segovia;7696;50;1142;245;40004;41.166667,-4.0
18/11/2020;Valladolid;26683;635;3836;697;47186;41.583333,-4.666667
18/11/2020;Zamora;7266;71;1039;247;49275;41.75,-6.0
18/11/2020;LeÇün;19090;149;2869;710;24089;42.666667,-6.0
18/11/2020;Salamanca;17042;46;2356;565;37274;40.833333,-6.0
18/11/2020;Soria;5253;33;626;153;42173;41.666667,-2.666667
17/11/2020;LeÇün;18936;171;2837;701;24089;42.666667,-6.0
17/11/2020;Soria;5220;51;621;153;42173;41.666667,-2.666667
17/11/2020;Valladolid;26047;505;3773;689;47186;41.583333,-4.666667
17/11/2020;Salamanca;16996;82;2328;554;37274;40.833333,-6.0
17/11/2020;Segovia;7646;29;1135;245;40004;41.166667,-4.0
17/11/2020;Çvila;6612;37;1033;216;5019;40.616092,-4.929031
17/11/2020;Burgos;19609;121;2046;387;9059;42.383333,-3.666667
17/11/2020;Palencia;7650;82;839;181;34120;42.432128,-4.520647
17/11/2020;Zamora;7195;108;1020;244;49275;41.75,-6.0
16/11/2020;Çvila;6575;28;1024;214;5019;40.616092,-4.929031
16/11/2020;Burgos;19485;262;2020;382;9059;42.383333,-3.666667
16/11/2020;LeÇün;18762;227;2802;691;24089;42.666667,-6.0
16/11/2020;Palencia;7568;65;828;178;34120;42.432128,-4.520647
16/11/2020;Salamanca;16914;86;2313;553;37274;40.833333,-6.0
16/11/2020;Soria;5169;79;615;151;42173;41.666667,-2.666667
16/11/2020;Zamora;7087;88;992;239;49275;41.75,-6.0
16/11/2020;Segovia;7616;32;1132;245;40004;41.166667,-4.0
16/11/2020;Valladolid;25540;70;3715;682;47186;41.583333,-4.666667
15/11/2020;Salamanca;16828;142;2311;552;37274;40.833333,-6.0
15/11/2020;Çvila;6547;60;1023;213;5019;40.616092,-4.929031
15/11/2020;LeÇün;18535;223;2794;683;24089;42.666667,-6.0
15/11/2020;Palencia;7503;98;828;178;34120;42.432128,-4.520647
15/11/2020;Segovia;7584;47;1132;245;40004;41.166667,-4.0
15/11/2020;Soria;5090;34;615;151;42173;41.666667,-2.666667
15/11/2020;Burgos;19223;272;1999;372;9059;42.383333,-3.666667
15/11/2020;Valladolid;25470;43;3702;677;47186;41.583333,-4.666667
15/11/2020;Zamora;6999;69;988;236;49275;41.75,-6.0
14/11/2020;Çvila;6487;67;1018;211;5019;40.616092,-4.929031
14/11/2020;Burgos;18951;596;1984;369;9059;42.383333,-3.666667
14/11/2020;LeÇün;18310;308;2784;676;24089;42.666667,-6.0
14/11/2020;Segovia;7537;56;1132;245;40004;41.166667,-4.0
14/11/2020;Valladolid;25427;386;3689;667;47186;41.583333,-4.666667
14/11/2020;Palencia;7405;167;821;174;34120;42.432128,-4.520647
14/11/2020;Salamanca;16686;215;2306;550;37274;40.833333,-6.0
14/11/2020;Soria;5056;50;613;149;42173;41.666667,-2.666667
14/11/2020;Zamora;6930;207;984;233;49275;41.75,-6.0
13/11/2020;Palencia;7238;59;802;172;34120;42.432128,-4.520647
13/11/2020;Salamanca;16471;152;2276;548;37274;40.833333,-6.0
13/11/2020;Zamora;6723;123;952;229;49275;41.75,-6.0
13/11/2020;Çvila;6420;79;1013;210;5019;40.616092,-4.929031
13/11/2020;LeÇün;17995;306;2750;673;24089;42.666667,-6.0
13/11/2020;Burgos;18349;347;1940;364;9059;42.383333,-3.666667
13/11/2020;Segovia;7481;48;1130;245;40004;41.166667,-4.0
13/11/2020;Soria;5006;52;606;148;42173;41.666667,-2.666667
13/11/2020;Valladolid;25041;421;3622;660;47186;41.583333,-4.666667
12/11/2020;LeÇün;17683;535;2722;665;24089;42.666667,-6.0
12/11/2020;Segovia;7433;82;1125;243;40004;41.166667,-4.0
12/11/2020;Soria;4954;53;605;148;42173;41.666667,-2.666667
12/11/2020;Valladolid;24620;590;3570;647;47186;41.583333,-4.666667
12/11/2020;Zamora;6600;152;937;225;49275;41.75,-6.0
12/11/2020;Çvila;6341;63;1006;210;5019;40.616092,-4.929031
12/11/2020;Palencia;7179;65;791;169;34120;42.432128,-4.520647
12/11/2020;Burgos;17997;398;1896;355;9059;42.383333,-3.666667
12/11/2020;Salamanca;16319;136;2267;548;37274;40.833333,-6.0
11/11/2020;Çvila;6278;40;998;208;5019;40.616092,-4.929031
11/11/2020;Burgos;17597;189;1858;348;9059;42.383333,-3.666667
11/11/2020;Palencia;7114;74;773;168;34120;42.432128,-4.520647
11/11/2020;Segovia;7351;35;1121;242;40004;41.166667,-4.0
11/11/2020;Zamora;6448;101;920;223;49275;41.75,-6.0
11/11/2020;Soria;4901;40;602;148;42173;41.666667,-2.666667
